username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink
__kaaaaaaayyyy_	10/9/16 14:11	0	0	Finna go get nachos from Taco Bell	Terre Haute				
AndelDustin	10/9/16 14:10	0	2	Tbh miss spending $25+ on Taco Bell with some one rn				7.85226E+17	https://twitter.com/AndelDustin/status/785225911171813377
truvikin23	10/9/16 14:10	0	0	Them cinnamon thangs from Taco Bell				7.85226E+17	https://twitter.com/truvikin23/status/785225869350404101
ratfathers	10/9/16 14:09	0	0	@a_nice_frog taco bell		@a_nice_frog		7.85226E+17	https://twitter.com/ratfathers/status/785225781320544263
chainmail_bbgrl	10/9/16 14:09	0	0	There's a very good looking man sitting in his car next to me at taco bell				7.85226E+17	https://twitter.com/chainmail_bbgrl/status/785225772910903296
TheBiebermania	10/9/16 14:09	0	0	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
benmooe	10/9/16 14:09	0	0	I've lost my Taco Bell phone case. Anyone know where I can get a replacement? @tacobelluk @tacobell ? :'(		@tacobelluk @tacobell		7.85226E+17	https://twitter.com/benmooe/status/785225617759502336
seebonita	10/9/16 14:09	0	2	I haven't had Taco Bell in 2 months. There's no Taco Bell near me yet we get get coupons in the ad for TB				7.85226E+17	https://twitter.com/seebonita/status/785225607596478464
FabioDrake	10/9/16 14:08	0	3	Took 45 min to get taco bell 2 miles away. Only worth it because it's taco bell				7.85226E+17	https://twitter.com/FabioDrake/status/785225566181916672
fabianbiebs	10/9/16 14:08	0	1	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
_alexadanielle_	10/9/16 14:08	0	0	@petricholas friend!!! I'm at Taco Bell do you want me to get u anything before we meet up at the concert?	Redondo Beach				
From_Jade	10/9/16 14:08	0	2	I am super excited for Taco Bell to open				7.85225E+17	https://twitter.com/From_Jade/status/785225425362493440
mysprinkleofpre	10/9/16 14:08	3	6	If I had a dollar for every time a guy told me I was beautiful					
jbafansclub	10/9/16 14:07	13	30	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
cLOUD_Roamerr	10/9/16 14:07	0	0	@_JuanGuapo noooo. The apple caramel ones from Taco Bell . Get hip.		@_JuanGuapo		7.85225E+17	https://twitter.com/cLOUD_Roamerr/status/785225087721037825
_tilamarie	10/9/16 14:06	0	0	Taco Bell in lytle OMGGG				7.85225E+17	https://twitter.com/_tilamarie/status/785225064035778560
aleahhhhxoxo	10/9/16 14:06	0	0	Do I want Taco Bell or Wendy's ?				7.85225E+17	https://twitter.com/aleahhhhxoxo/status/785224977926742016
PressXforImad	10/9/16 14:06	0	1	@Marss_NE I'm sure you've answered this a billion times					
Azul2_004	10/9/16 14:06	0	0	@shanedawson omg! I'm sure that you love more Uno than you love Taco Bell (i hope so )		@shanedawson		7.85225E+17	https://twitter.com/Azul2_004/status/785224822397792256
kearalorraine	10/9/16 14:06	0	0	Been in the Taco Bell drive thru					
ihavethejuicee	10/9/16 14:05	1	1	@_michael_209_ your the typa nigga to suck dick at taco bell		@_michael_209_		7.85225E+17	https://twitter.com/ihavethejuicee/status/785224815648964608
juliaauchey	10/9/16 14:05	0	1	Like I've already dreamt of Taco Bell				7.85225E+17	https://twitter.com/juliaauchey/status/785224800671236098
theMANONMARZ	10/9/16 14:05	0	1	@jleetambascio I'll take 2 quesoritos and a crunch wrap supreme from Taco Bell as repayment	Durham				
mondragon_jimmy	10/9/16 14:05	0	0	@KarlitaaNinjaa taco bell ?		@KarlitaaNinjaa		7.85225E+17	https://twitter.com/mondragon_jimmy/status/785224701027102720
NealJaeda	10/9/16 14:05	0	1	Taco Bell is disgusting IDC				7.85225E+17	https://twitter.com/NealJaeda/status/785224669959819264
AndrewBrooska	10/9/16 14:04	0	0	This taco Bell is slowly turning my insides to mush.	Hampstead				
CommandoClit	10/9/16 14:04	0	1	Girl at Taco Bell was so fucking cute. If you could squirt nacho cheese sauce that'd be great.				7.85224E+17	https://twitter.com/CommandoClit/status/785224329432707072
Kat13Sade	10/9/16 14:03	0	3	Also I just ordered about $13 dollars of Taco Bell and I have no regrets.				7.85224E+17	https://twitter.com/Kat13Sade/status/785224214890606592
amyypatersonn	10/9/16 14:03	0	4	There's just something about the back roads					
findawayaround	10/9/16 14:02	0	1	im ugly and i dont want to be seen in public i just want taco bell				7.85224E+17	https://twitter.com/findawayaround/status/785224010275643392
findawayaround	10/9/16 14:02	0	0	why doesnt taco bell deliver				7.85224E+17	https://twitter.com/findawayaround/status/785223908622536705
patodonn	10/9/16 14:02	0	0	@CathalMacCoille Taco Bell indeed. This isn't a debate					
cdav27	10/9/16 14:01	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85224E+17	https://twitter.com/cdav27/status/785223768952213504
RIPuncle_	10/9/16 14:01	0	0	That taco bell was just good as fuck!!				7.85224E+17	https://twitter.com/RIPuncle_/status/785223751499706368
FlorDeBelieber	10/9/16 14:01	242	286	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
bigfootbernetti	10/9/16 14:01	0	1	@tacobell @JeremyKeyes1		@tacobell @JeremyKeyes1		7.85224E+17	https://twitter.com/bigfootbernetti/status/785223701344157696
Jasmine_Milan	10/9/16 14:01	1	2	Really want Taco Bell				7.85224E+17	https://twitter.com/Jasmine_Milan/status/785223696365547520
___MingLee	10/9/16 14:01	0	0	This taco bell fina slap				7.85224E+17	https://twitter.com/___MingLee/status/785223691999318016
thegenius_8	10/9/16 14:01	0	0	Craving Taco Bell				7.85224E+17	https://twitter.com/thegenius_8/status/785223686043344901
SmokinSaenz	10/9/16 14:00	0	1	"My boyfriend just said idk what do you want to eat?"" I said Taco Bell ! He cmthen replied with uhm idk about that one. HERE WE GO!! #Dinner"""			#Dinner	7.85224E+17	https://twitter.com/SmokinSaenz/status/785223544913338368
floydmyers	10/9/16 14:00	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85224E+17	https://twitter.com/floydmyers/status/785223536612814848
panamaorange	10/9/16 14:00	2	2	@MaralynBurstein Media has convinced youth stuck eating taco bell dollar menu that a woman with 50k $ plate fundraisers is out to help them pic.twitter.com/BcQ7mQXema		@MaralynBurstein		7.85224E+17	https://twitter.com/panamaorange/status/785223528169676800
holru	10/9/16 14:00	0	0	T bell stop @getstealz @TacoBell @getstealz pic.twitter.com/GbUwjcPh6s		@getstealz @TacoBell @getstealz		7.85223E+17	https://twitter.com/holru/status/785223463313309700
SilentHyena	10/9/16 14:00	0	1	Taco Bell Has Low Key Become One of America‰Ûªs Healthiest Fast Food Chains http:// fb.me/7HPLTm3Ps				7.85223E+17	https://twitter.com/SilentHyena/status/785223421680553984
CathalMacCoille	10/9/16 13:59	0	2	@liseinthecity I could always nip into Taco Bell 's					
Fuckpiper_	10/9/16 13:59	0	0	@TacoBellTeam @tacobell I WANT ANSWERS		@TacoBellTeam @tacobell		7.85223E+17	https://twitter.com/Fuckpiper_/status/785223103135842304
Shae_A_99	10/9/16 13:59	1	17	because we spent hoco weekend eating taco bell 					
evanf1997	10/9/16 13:59	0	0	My friend who won a gold ps4 from taco bell just won a VR. So done lol	Dublin				
JaguarJungle	10/9/16 13:58	0	1	@byront69 @Tbird_559 @tacobell		@byront69 @Tbird_559 @tacobell		7.85223E+17	https://twitter.com/JaguarJungle/status/785223055454801920
sarahmackin14	10/9/16 13:58	0	1	@ericaaa_mc did you guys at least enjoy our Taco Bell hot sauce package messages?		@ericaaa_mc		7.85223E+17	https://twitter.com/sarahmackin14/status/785223044134383617
Kat13Sade	10/9/16 13:58	0	0	"It's hilarious going through the Taco Bell drivethru and ordering no meat on everything. What?! No bacon? Really...?l"" YES NO BACON"""				7.85223E+17	https://twitter.com/Kat13Sade/status/785223039244009473
breezyf24	10/9/16 13:58	1	2	It's weird to go eat Taco Bell without @kenn_kate		@kenn_kate		7.85223E+17	https://twitter.com/breezyf24/status/785223014187229184
Fuckpiper_	10/9/16 13:58	0	0	@Fuckpiper_ @tacobell @TacoBellTeam I WANT ANSWERS		@Fuckpiper_ @tacobell @TacoBellTeam		7.85223E+17	https://twitter.com/Fuckpiper_/status/785222996000706560
desto2x_	10/9/16 13:58	0	0	Taco Bell need not to be busy today				7.85223E+17	https://twitter.com/desto2x_/status/785222982729957376
TannerLemon	10/9/16 13:58	0	1	Yo does Taco Bell take Bevo Bucks tho				7.85223E+17	https://twitter.com/TannerLemon/status/785222901465124864
ThatSoRavennnn	10/9/16 13:58	0	4	Someone should lowki bring me a Baja blast from Taco Bell				7.85223E+17	https://twitter.com/ThatSoRavennnn/status/785222814164930560
thekopen	10/9/16 13:57	0	1	I need some taco bell				7.85223E+17	https://twitter.com/thekopen/status/785222769667477504
LampaholicS	10/9/16 13:57	0	1	@TheRealRyanHiga are u eating Taco Bell or Chipoters?		@TheRealRyanHiga		7.85223E+17	https://twitter.com/LampaholicS/status/785222702365810688
MsRetroVintage	10/9/16 13:57	0	0	Traveling on Hwy 57 exit 71 @tacobell and look at this poor quality!!! I love the Bell but seriously pic.twitter.com/vxxfssfZaL		@tacobell		7.85223E+17	https://twitter.com/MsRetroVintage/status/785222676705054720
IchBinKatRice	10/9/16 13:57	0	1	In the car: Empty Starbucks					
sunkissederinn	10/9/16 13:56	0	1	taco bell is needed rn				7.85222E+17	https://twitter.com/sunkissederinn/status/785222478154969088
CommandoClit	10/9/16 13:56	0	1	THERES A BOY STUCK IN THE TACO BELL BATHROOM HAHAHAHA IM DYYYING				7.85222E+17	https://twitter.com/CommandoClit/status/785222416578379776
mouseloehr	10/9/16 13:56	0	1	When taco bell runs out of ground beef so they put steak on your five-layer				7.85222E+17	https://twitter.com/mouseloehr/status/785222370281652224
_xobere	10/9/16 13:56	0	0	titanic & taco bell atm				7.85222E+17	https://twitter.com/_xobere/status/785222346768457729
xmadelynpsmithx	10/9/16 13:55	0	0	i really want taco bell but my mom has my car and that makes me sad				7.85222E+17	https://twitter.com/xmadelynpsmithx/status/785222201595146241
_FearTheBeardd	10/9/16 13:55	0	2	The last time Miami beat FSU: Taco Bell had a $2 meal deal	Scott Lake				
hanSiLV	10/9/16 13:55	0	0	Cheat meal status: Taco Bell				7.85222E+17	https://twitter.com/hanSiLV/status/785222079322914816
mlhart99	10/9/16 13:54	0	4	Why is there a bone in my burrito @tacobell pic.twitter.com/qiypGE0MCL		@tacobell		7.85222E+17	https://twitter.com/mlhart99/status/785221878621155328
kadot37	10/9/16 13:54	0	3	I WANT TACO BELL !!! Someone please take me!!!				7.85222E+17	https://twitter.com/kadot37/status/785221818902843396
jadeysmith11	10/9/16 13:54	0	1	Taco Bell #favfood			#favfood	7.85222E+17	https://twitter.com/jadeysmith11/status/785221816918958080
hannahnpage	10/9/16 13:53	0	1	@ellierusso_ got a sherri hill dress and went to ruffinos while imma be wearin a wedding dress from purple cow dripping Taco Bell on it		@ellierusso_		7.85222E+17	https://twitter.com/hannahnpage/status/785221771570008068
Kai159	10/9/16 13:53	0	0	@intuMK Taco Bell ?		@intuMK		7.85222E+17	https://twitter.com/Kai159/status/785221751139622912
Viper101_	10/9/16 13:53	0	0	I added a video to a @YouTube playlist http:// youtu.be/rnMbZlVgWs0?a This is not a Taco Bell /South Park The Stick of Truth #6		@YouTube	#6	7.85222E+17	https://twitter.com/Viper101_/status/785221741337542656
RoryDropkick	10/9/16 13:53	0	0	@Zerochan I remember how stoked we were to be able to play VF3 at a frickin Taco Bell Bordertown of all places.		@Zerochan		7.85222E+17	https://twitter.com/RoryDropkick/status/785221697632808960
mahogany_____	10/9/16 13:53	0	0	S/o to patchy for my taco bell				7.85222E+17	https://twitter.com/mahogany_____/status/785221668465700866
Confident_lexie	10/9/16 13:53	0	0	I Really Want Some Taco's From Taco Bell 					
itsNyTe	10/9/16 13:52	0	0	@TacoBellTeam @tacobell when are you guys bringing back the quesalupa!?		@TacoBellTeam @tacobell		7.85221E+17	https://twitter.com/itsNyTe/status/785221460663164928
YesCeez	10/9/16 13:52	4	3	Taco Bell . > Chipotle				7.85221E+17	https://twitter.com/YesCeez/status/785221424856256513
TheEskander	10/9/16 13:52	0	3	What a time to be alive. This is my heaven. Amazing! Taco Bell Canada's SteakCation #airbnb #nightat https://www. airbnb.com/night-at/taco- bell-canada?bev_ref=1475437830_S7IiMCjoa%2FBYHP6S&user_id=97662095&s=4 ‰Û_			#airbnb #nightat	7.85221E+17	https://twitter.com/TheEskander/status/785221354224222208
arrisl5	10/9/16 13:52	0	0	Fiery tacos from @tacobell are the best		@tacobell		7.85221E+17	https://twitter.com/arrisl5/status/785221304697913344
ashmusss	10/9/16 13:50	0	0	Came home from work and my dad went and got me Taco Bell . My dad never goes through Drive Thru's too.				7.85221E+17	https://twitter.com/ashmusss/status/785220950899826688
deannayukari	10/9/16 13:50	0	1	Lord watch over me this week as I attempt to clean my body of all this Taco Bell I've consumed				7.85221E+17	https://twitter.com/deannayukari/status/785220890900373504
cubanlib	10/9/16 13:50	0	0	"Yo quiero Taco Bell "" #TedCruz pic.twitter.com/IOoOhhz0DT"""			#TedCruz	7.85221E+17	https://twitter.com/cubanlib/status/785220888270692353
EngelandIsaiah	10/9/16 13:50	0	2	40 bucks at Taco Bell ...				7.85221E+17	https://twitter.com/EngelandIsaiah/status/785220870906060800
MariahRandol	10/9/16 13:50	0	0	Haha jokes on me because I'm still wanting Taco Bell ...:(	Colorado Springs				
BrieyonnaS	10/9/16 13:50	0	0	Taco Bell https:// twitter.com/espantasia/sta tus/785219031624093697 ‰Û_				7.85221E+17	https://twitter.com/BrieyonnaS/status/785220834772254720
CindyGreen53	10/9/16 13:50	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85221E+17	https://twitter.com/CindyGreen53/status/785220827172089858
Magtweet0	10/9/16 13:49	0	0	Come to Taco Bell to celebrate the new X Men movie with a new limited time specialty: the Magburrito.				7.85221E+17	https://twitter.com/Magtweet0/status/785220788081139712
BlessBieberx	10/9/16 13:49	0	1	I dont need to go to church to be a christian					
Duncan8Donuts	10/9/16 13:49	0	0	You're the kind of girl who goes for Taco Bell at 2:36am					
jess_shortie	10/9/16 13:49	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85221E+17	https://twitter.com/jess_shortie/status/785220541376442368
MilitaryBlue	10/9/16 13:48	0	0	@AaSLAYah Imma just fw McDonalds or Taco Bell at that point		@AaSLAYah		7.8522E+17	https://twitter.com/MilitaryBlue/status/785220463907729408
Formystalkers_	10/9/16 13:48	0	0	I want Taco Bell				7.8522E+17	https://twitter.com/Formystalkers_/status/785220437521432577
svckmyfvck_	10/9/16 13:48	1	0	yo can someone bring me taco bell ?				7.8522E+17	https://twitter.com/svckmyfvck_/status/785220399059447808
avaughn_22	10/9/16 13:47	1	7	Happy 19th birthday to my bff/dad Trev thanks for the Taco Bell runs and unforgettable nights pic.twitter.com/t3E74gBS9S				7.8522E+17	https://twitter.com/avaughn_22/status/785220259309510656
Fuckpiper_	10/9/16 13:47	0	0	I GET MY REGULAR THING AT TACO BELL . AKA 3 DOLLOR MENU SHIT AND IT COMES OUT TO 6$ BECAUSE ITS NOT A DOLLOR ANYMORE HUNNN??				7.8522E+17	https://twitter.com/Fuckpiper_/status/785220108679512065
lukeiding	10/9/16 13:47	3	13	thanks taco bell ... no one said yes pic.twitter.com/03dzTaTkDM				7.8522E+17	https://twitter.com/lukeiding/status/785220090237227008
Eeelessa	10/9/16 13:46	0	0	@tacobell how are you just going to give me the taco shell with nothing else in it?! So disappointed. pic.twitter.com/Gk30wZtgik		@tacobell		7.8522E+17	https://twitter.com/Eeelessa/status/785219924557832192
Fuckpiper_	10/9/16 13:46	0	0	THERES NO MORE DOLLAR MENU AND TACO BELL ??!!??				7.8522E+17	https://twitter.com/Fuckpiper_/status/785219876675735552
dreamweaver5592	10/9/16 13:46	1	1	Having taco bell cater your wedding				7.8522E+17	https://twitter.com/dreamweaver5592/status/785219824246988800
gionni_miller	10/9/16 13:45	0	0	When you go to Taco Bell and they're out of Baja Blast				7.8522E+17	https://twitter.com/gionni_miller/status/785219764318773248
WackyMAK911	10/9/16 13:45	0	0	Done enough mapping for one day. Gonna get taco bell and come back to work on the Shrink gun and then some calculus homework.				7.8522E+17	https://twitter.com/WackyMAK911/status/785219742151749632
TheEricWagner	10/9/16 13:45	0	0	. @tacobell @getstealz pic.twitter.com/dDJZtrYCug		@tacobell @getstealz		7.8522E+17	https://twitter.com/TheEricWagner/status/785219693229453313
TheRealLaBlue	10/9/16 13:45	0	5	could go for some Taco Bell right now...				7.8522E+17	https://twitter.com/TheRealLaBlue/status/785219642881105920
stylxnsonzalum	10/9/16 13:44	0	15	I love Taco Bell Vegan Zone				7.85219E+17	https://twitter.com/stylxnsonzalum/status/785219472378298368
psighlock	10/9/16 13:43	0	1	@panbucky taco bell		@panbucky		7.85219E+17	https://twitter.com/psighlock/status/785219234913718272
TheGreatRaku	10/9/16 13:43	0	0	I do like French fries (chips) but I hate main fast food restaurants. Taco bell is meh/okay.				7.85219E+17	https://twitter.com/TheGreatRaku/status/785219045708566528
SGV8797	10/9/16 13:42	0	11	boys are bringing us taco bell tonight...can sing bidding last forever???				7.85219E+17	https://twitter.com/SGV8797/status/785218945473097728
kingdakkar	10/9/16 13:42	0	0	@donikahhhhh you witcho yo quiero Taco Bell looking ass		@donikahhhhh		7.85219E+17	https://twitter.com/kingdakkar/status/785218879442264064
SardonicSamurai	10/9/16 13:42	0	1	@JustinRoiland Hey yo @tacobell hook a brotha up?		@JustinRoiland @tacobell		7.85219E+17	https://twitter.com/SardonicSamurai/status/785218877055705089
AkitaStudio	10/9/16 13:41	0	0	OR maybe I'll go get @tacobell		@tacobell		7.85219E+17	https://twitter.com/AkitaStudio/status/785218656678666240
RosieHellaRad	10/9/16 13:41	2	11	I know I say this a lot but I'm really thankful for Taco Bell	State College				
concernedvessel	10/9/16 13:40	0	0	STRESSED OUT IS PLAYING IN TACO BELL				7.85219E+17	https://twitter.com/concernedvessel/status/785218500507803648
muratsinoglu	10/9/16 13:40	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85218E+17	https://twitter.com/muratsinoglu/status/785218497429311488
steveyontc	10/9/16 13:40	0	0	Taco Bell it is				7.85218E+17	https://twitter.com/steveyontc/status/785218497110482944
JordyBear97	10/9/16 13:40	0	0	When girls think it's cute to write notes on my boyfriends burrito from Taco Bell . Hahahahaha bitch.				7.85218E+17	https://twitter.com/JordyBear97/status/785218488461733888
wizo7	10/9/16 13:40	0	1	Hey @tacobell how are you closed at 330 in the afternoon? Figure it out just once		@tacobell		7.85218E+17	https://twitter.com/wizo7/status/785218304839385092
transcendent72	10/9/16 13:40	0	1	bless @Alexismichele23 for buying me tacobell		@Alexismichele23		7.85218E+17	https://twitter.com/transcendent72/status/785218295808921600
JefreyH	10/9/16 13:40	0	0	@newschambers He must be on a day off from TacoBell . @FoxNews		@newschambers @FoxNews		7.85218E+17	https://twitter.com/JefreyH/status/785218292290052096
soleilbot_	10/9/16 13:39	0	0	Taco Bell drive thru: hi how may I help you me in my head: don‰Ûªt say something stupid me: knuckles the enchilada				7.85218E+17	https://twitter.com/soleilbot_/status/785218272803246085
naturalHIGH_	10/9/16 13:39	0	0	I came to Taco Bell twice looking for you & I've yet to see you @2Eleven__		@2Eleven__		7.85218E+17	https://twitter.com/naturalHIGH_/status/785218234253512704
nightbIade	10/9/16 13:39	0	0	TACO BELL SAGA				7.85218E+17	https://twitter.com/nightbIade/status/785218195229581313
xoxojoel	10/9/16 13:39	0	0	@yungchipotle ugh yes that stuff really messes w your stomach Taco Bell put beef in my burrito the other day... Thought I was gonna die		@yungchipotle		7.85218E+17	https://twitter.com/xoxojoel/status/785218124001968129
codyfbabie	10/9/16 13:39	0	0	Eating Taco Bell in bed... new low				7.85218E+17	https://twitter.com/codyfbabie/status/785218117022519296
camilavixen	10/9/16 13:39	0	0	/IWANT TACOBELL				7.85218E+17	https://twitter.com/camilavixen/status/785218058499403776
Impertec_Edifex	10/9/16 13:39	0	0	#obra #valencia 					
lorenaicv	10/9/16 13:38	2	3	quiero taco bell :(((				7.85218E+17	https://twitter.com/lorenaicv/status/785217953423765504
CThire	10/9/16 13:38	1	1	he probado el Taco Bell y no he muerto					
matthew_pepper	10/9/16 13:38	1	5	Aj doesn't get Baja Blast at Taco Bell . The disrespect smh				7.85218E+17	https://twitter.com/matthew_pepper/status/785217856749338625
rockcock64	10/9/16 13:38	1	37	@JustinRoiland i have an empty taco bell big box		@JustinRoiland		7.85218E+17	https://twitter.com/rockcock64/status/785217852215296000
tannersantacruz	10/9/16 13:37	0	1	Got bored so went to taco bell pic.twitter.com/2ZV61v3jtl				7.85218E+17	https://twitter.com/tannersantacruz/status/785217743888887808
MRandMRSGraff21	10/9/16 13:37	0	0	@PFlowerstone @tacobell hahaha	Colorado				
laurdelguidice	10/9/16 13:37	1	18	Pretty sure Taco Bell saved my life yesterday				7.85218E+17	https://twitter.com/laurdelguidice/status/785217652092391424
PFlowerstone	10/9/16 13:37	0	0	@MRandMRSGraff21 @tacobell It looks					
get_me_tacoBELL	10/9/16 13:37	0	0	so frickin proud @NiallOfficial pic.twitter.com/MqHy9bpY94		@NiallOfficial		7.85218E+17	https://twitter.com/get_me_tacoBELL/status/785217576615804928
3coronaz	10/9/16 13:36	1	15	i miss last winter all i did was eat taco bell and vape life was beautiful				7.85218E+17	https://twitter.com/3coronaz/status/785217508584386560
